4,2.921334627199004
8,5.994651440536178
12,9.203568666102244
16,11.63623248791925
20,14.594901654229945
24,11.300132283328798
28,11.056117459438799
32,14.577359441823871
36,13.224932898735226
40,20.543320170202346
60,25.005036613567437
80,39.49656360543401
100,47.139606515089085
120,42.74999968148768
140,10.652283341084262
160,75.41162340791243
180,83.61297216192843
200,174.9068190366894
220,138.39529308930085
240,113.34250237323502
260,111.73931268765703
280,220.64683208593766
300,221.9710347207252
320,254.6808560700534
340,32.7704766106979
360,171.68030964433356
380,168.13107560138906
400,88.51944909817323
4,2.618067601670598
8,5.093513512118608
12,7.225116225388684
16,9.638444356610382
20,9.120397702278652
24,10.790920487048425
28,16.80846052691088
32,16.234090304049023
36,18.80296140369928
40,24.979901094146378
60,37.79603395689366
80,35.96578310427424
100,53.054545201561666
120,89.56038731241512
140,61.775811172199326
160,56.61173972398547
180,99.87805473368378
200,15.228916156097132
220,99.57979182222408
240,111.32847482550336
260,143.20399456661622
280,116.85174280868416
300,238.92483641328838
320,195.76704290203372
340,176.27471923688552
360,143.56460019580587
380,162.22297314352576
400,182.96450815603114
4,2.546398433902407
8,6.507447958928784
12,10.241873259289571
16,7.6297042112223465
20,1.5934413026217313
24,11.889063293902053
28,13.45417044242536
32,25.86023598683653
36,17.789858215973283
40,18.550154429678273
60,29.125054828304947
80,72.30028472422431
100,42.10690322458881
120,54.31927485440958
140,69.45078412692217
160,97.85350596630697
180,13.173439300421235
200,95.24988679392679
220,99.0506966311915
240,109.11527815355159
260,119.07985691011457
280,119.09964146539787
300,182.13870227691618
320,234.7930411776447
340,152.87571638547968
360,282.54000367127185
380,204.24225990600297
400,180.54589004846278
4,2.6366642642533153
8,4.9718091942761955
12,7.389939029493305
16,13.758650608416968
20,18.427380558018317
24,15.159404366054648
28,20.208202078386627
32,29.128173075754496
36,22.463522183991632
40,31.37579705504804
60,42.343460938363634
80,35.56921459131017
100,73.67845986993198
120,56.70031849372475
140,71.09562210516948
160,80.79387617560029
180,78.81467939672494
200,94.60481499997914
220,18.90166600083006
240,115.00396891224385
260,60.10753466347341
280,225.09851275392953
300,145.14280915761444
320,223.38388543085344
340,20.794105001919288
360,79.98701094582087
380,13.713536694521585
400,17.707033955589427
4,0.19763657872951484
8,0.6361087766506458
12,0.5339810747729066
16,3.460814801295793
20,14.166461762107158
24,10.835844696191314
28,7.498487698773067
32,13.438950466486263
36,23.195020430735198
40,23.991086075653957
60,27.022470383901943
80,37.3237126883083
100,44.33042863593088
120,53.08256150989578
140,28.646802563409313
160,16.47145514282461
180,13.782819200836622
200,10.289804563327587
220,13.052788782488046
240,110.66554692836208
260,33.471808129010775
280,27.55140123859243
300,22.21913635663088
320,13.92144853059901
340,17.53401395318442
360,262.3658266624733
380,28.986646125368544
400,23.57520116932167
4,0.14195268794830765
8,2.1543161046120995
12,3.222396052479608
16,1.7149122152471794
20,1.0322361659985182
24,1.6731331438950774
28,18.590251526082987
32,6.961082316736371
36,3.3596207016969655
40,31.838012887236207
60,43.77515423430952
80,62.06556513452483
100,42.80721056324552
120,89.33186989815115
140,11.518464378833423
160,70.68731011219575
180,132.84427173915338
200,87.42572921144853
220,100.34777704589717
240,243.59647554108662
260,150.3954469245737
280,15.970933680184672
300,22.172571229200404
320,14.613145906783862
340,15.013204874577353
360,18.20366642557052
380,15.11691962551469
400,21.03304164681694
4,0.24979584213570566
8,0.3164316042845612
12,1.5345953638077794
16,9.394684794660156
20,9.137159762681982
24,12.002878879583564
28,20.75431130765729
32,23.93480179448071
36,18.013393107988183
40,19.61212974208926
60,30.08089481665718
80,35.949375822347186
100,47.49578128973973
120,54.73177036636463
140,68.69058442424392
160,79.16818090713336
180,83.14823182943799
200,146.22938394441735
220,125.54666283528657
240,32.1943247990783
260,16.20737299389331
280,23.74861184771908
300,11.24881814171443
320,14.19015343154315
340,15.14644592329216
360,16.777198477148257
380,39.1872695205319
400,30.439005287813263
4,0.15726178853009504
8,0.4212362080311138
12,8.138654984556789
16,0.9376845726605226
20,13.031610550241156
24,4.769327509884209
28,20.473644829834488
32,23.001566367720073
36,16.14782232907947
40,18.284357163867558
60,4.903230562985444
80,7.351668082397041
100,17.913984426299034
120,5.04602909611735
140,6.145677500741361
160,15.001471224171846
180,7.087257243337297
200,12.693470029534693
220,16.674649623813032
240,11.347872150305932
260,11.401611430979713
280,14.600932966208001
300,143.14408634346037
320,14.849610518614554
340,21.54607524703457
360,21.86578790480522
380,270.1609369348113
400,106.18321111693591
4,3.323358170875103
8,0.35238948162551015
12,0.7334465064615279
16,1.1322326549894741
20,0.7603803406400244
24,1.87021153228013
28,12.360262182919715
32,8.38036591012739
36,2.203990951131885
40,2.0664112143802535
60,3.041624191782672
80,18.831728376721312
100,3.59749547377983
120,52.058695213715
140,91.03356755151157
160,8.400097127845397
180,6.026788334700715
200,7.926091099297124
220,10.525855375364621
240,9.247639581916017
260,19.375344470464736
280,11.157000832648357
300,15.128387380896179
320,9.912929591926629
340,17.50145267262124
360,10.473848034442383
380,29.742766816605087
400,20.65964611418942
4,0.20465156016780262
8,0.5102182688511241
12,0.7514481101459954
16,0.7458546047476611
20,14.979167645057313
24,16.986051004069534
28,20.938399938097916
32,15.841382375803796
36,7.442796447882857
40,20.58141472004263
60,27.2003768261026
80,5.900573088904264
100,13.745166887297637
120,58.35393044851985
140,8.774989464305218
160,11.325716931198894
180,10.884927840748434
200,8.97805040760691
220,98.74766667383666
240,7.664170837225536
260,11.92225261459837
280,12.625824381353967
300,12.107933275747037
320,150.50481753645167
340,18.340444355332764
360,11.22754411340116
380,16.50322682251987
400,145.58983124917887
